,Unnamed: 0,session_id,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
8719,8719,8d5b4f8b39f39,3842300,6855066,6355966,355956,3493576,60353,57808,68187,63085,8176190,378636,59448,62853,905819,5211186,4173798,68188,70851,8479092,77623,7564192,3152187,8611890,8632670,10455536
8720,8720,8d5c42a7b42b2,323406,5121206,7710732,1214848,49677,626676,1742979,1360898,931185,50424,1082100,109653,935651,4548466,218216,2285918,7982612,2580836,2551150,1446549,4143938,2590206,4144118,657026,5088540
8721,8721,8d60d22b5fc9d,14795,75257,77126,78149,151815,315006,976105,65652,140802,78910,71239,918199,71309,992415,5723874,1007751,78043,4390670,68853,79035,164948,79555,3491266,61620,
8722,8722,8d65d4c254c18,9955068,2663278,5937204,4040154,4558390,3770474,10607058,10977326,4821988,7253790,2266324,1019463,3809880,1243804,4595040,2663368,10503186,9951598,10614486,2663304,4508670,2663402,10622504,10568480,2663364
8723,8723,8d68770d884fa,5799258,2604768,42355,2727616,42617,897521,2676442,512941,42569,1869505,5206370,1004341,3245032,1489825,1103916,42572,42718,1049484,2345562,7853306,2628046,2855568,1004331,2442714,
8724,8724,8d6de58bdf1d4,1345387,6298944,6443956,3248926,2306908,8967078,9682788,9611092,2675174,2816692,3248928,2037563,2454120,2773238,2828701,1668645,1235860,1669635,3248796,2029563,1054500,8437028,3125416,5201398,1626569
8725,8725,8d77fd9071c47,4533202,4687210,6057550,4722604,4909094,5934142,4793446,6821006,5637632,7044160,5931538,5169672,5100656,5167906,7184320,5114014,6350172,5078976,5933468,5932700,5936912,2665048,5108102,5935346,7860924
8726,8726,8d7ade0bcfc8f,93383,80558,4440266,3146594,1729047,470671,1117115,979109,1015319,941353,4319330,3044952,3367656,1123346,1207754,470741,6701804,2104082,1369074,2885528,1554587,471411,2723228,3149048,470666
8727,8727,8d7bbc370a45a,582471,989691,156893,156845,157211,156866,163856,156983,156884,9150848,2630464,1682125,156988,156865,9455136,,,,,,,,,,
8728,8728,8d7c1579fe9ee,4565722,1034430,3760952,4501148,9973626,9987248,3748952,3810390,5435582,7207642,3226762,1019105,10008716,4520014,4895546,8995258,8749864,8769590,9459304,4429410,10088108,9783264,9974064,5917014,4802688
8729,8729,8d7f84eeb665f,495676,6474636,7338832,2260722,2165324,3902436,5198516,2013015,3544412,3812040,6942768,3544388,4674870,3544420,,,,,,,,,,,
8730,8730,8d83a827c2687,2846358,7890912,3543276,3974984,1981411,1788005,7116804,5214402,1522757,8762324,10154802,3542780,9020430,1522767,3543886,3075838,1059522,5796426,5519636,,,,,,
8731,8731,8d8681aa4eeec,6623552,8448492,34550,42748,6092742,1236111,4876860,397981,34558,43113,43099,42802,42797,34559,42799,42792,34557,42632,1411926,9893960,42736,42942,34555,1725119,42478
8732,8732,8d8b3590e63be,2774156,2668798,5969920,4104924,5137478,9764154,1796797,6003648,1848781,3894606,2894557,2733644,8005802,4484000,567926,3196822,3242160,4000306,2756549,3227642,4356104,4592788,3988670,3970692,1796801
8733,8733,8d8f29f507d00,6787284,2656114,4477098,4564622,2554894,4952982,9363298,5109582,5749386,2758606,4512166,2744870,2563352,3385376,1018787,9846310,135259,2177142,4054926,3998722,1833455,7948798,7965034,9616570,4059480
8734,8734,8d91776cd3a99,103231,4688450,5502852,103227,1150893,3812492,1019823,10013364,5818714,6954330,5154162,8982322,8774168,9249924,5181760,8423280,10024012,4552426,8206718,8739934,9241930,5492196,6603936,11171738,5702446
8735,8735,8d9324664b2fe,6603926,1621789,4015970,9170968,4458638,4544520,3065902,3940858,3937006,2808866,4998988,4103078,2860040,2200422,2590384,2753710,2847214,3057490,3166486,3166528,3207599,3385864,3444380,3936250,3948816
8736,8736,8d96eee84287b,4452328,921217,3220588,4044214,4952432,2543747,1994039,961541,379016,100703,100699,84355,100686,1033208,5433272,1117843,2638986,3498752,80409,80420,135549,150032,1718073,4025112,2221752
8737,8737,8d984de68505a,3242128,3133120,1420921,3810608,3133118,3152158,3505882,2313022,3221026,3243192,3165738,4991036,3061988,3882088,2356386,3167644,3224394,7851788,9002234,5955532,4351854,8430984,,,
8738,8738,8d9b2db3b249b,915325,1824821,5061788,150175,2759696,3882136,5460356,150206,16906,17526,2575788,9365232,9929200,153602,5830756,16934,17105,3129582,8164066,8513162,9415472,81852,909103,2826672,3366710
8739,8739,8da9769f00015,1449707,2812734,4284722,1756145,1756297,6441850,9184716,1761211,1761229,9492482,1449713,9209722,9438000,2519862,9521736,2770984,8991470,9003044,,,,,,,
8740,8740,8dac0c1b29066,343991,5414772,7830264,9441768,2662580,8784974,500126,944557,1217146,2012575,3824922,8194350,3230906,2103786,2041147,3448492,7194608,3794014,5819070,2571687,7240368,508311,1955619,2599864,
8741,8741,8dae3914cc66b,5467404,836516,3132972,796386,971937,3365314,796451,955063,3871538,4357174,9234238,796456,3815844,10120312,8946786,3520118,955069,955059,955071,1334274,4455032,1056374,2905476,3524254,2509038
8742,8742,8dafd14474c28,1329340,,,,,,,,,,,,,,,,,,,,,,,,
8743,8743,8dafe937d7f93,4668400,101276,5022228,23602,1767991,4026756,7018352,7345190,9983908,10135094,1211420,2121304,2860524,3062683,3798912,3929474,4572122,6313364,7365194,9927008,23615,113048,925807,2157886,2875022
8744,8744,8daff86cd541b,150227,10093744,17535,16887,45583,17291,9943846,2282468,17036,17038,2401930,6510340,915991,17548,17135,17445,5773240,5180292,16877,17250,153593,1214976,2759696,2903894,16925
8745,8745,8db3e20929a6b,3878318,116194,7928946,3768628,1633547,8440364,2503358,1173171,4879672,2810670,684811,6832348,3800950,1723193,2562718,42934,43077,5160386,2579666,2351476,1744505,4658388,7985156,6191360,3481234
8746,8746,8db4180fda05c,77182,119321,77062,1071788,67473,779773,65183,64778,61773,66307,67478,153335,2753786,7075484,66362,1310094,2075026,,,,,,,,
8747,8747,8db9f1a08122e,4599632,4641754,9731104,7959336,7274200,4343390,1428752,2547593,5822398,8144742,9682868,6918382,2469404,1651953,2201436,9817640,10134866,3241542,3508690,1936601,2265530,2642936,2296554,11037130,3135186
8748,8748,8dba06af965c2,5004364,370806,972443,3184540,4684554,2924494,3144016,101395,101408,3144022,4345708,101400,101398,4535622,1250063,587066,6337706,7717508,9203820,103262,101393,2848818,2940170,101391,1821643
8749,8749,8dbebc7408aa9,567071,5789662,695711,134736,4487982,6299018,567286,508096,2467790,95869,6475848,,,,,,,,,,,,,,
8750,8750,8dc2dbe7287c5,49677,1214848,626676,109653,935651,931185,2285918,7982612,882091,6930526,10231464,8319172,8185052,9153740,7028412,,,,,,,,,,
8751,8751,8dc62b2afee58,655716,5849628,1352530,502066,4773508,2143854,977727,104987,507861,2176280,3133204,3403842,4342348,9857656,6451832,104719,1496381,5968882,4037774,8295950,1830637,510126,2302600,1307050,1352538
8752,8752,8dc87afa6fdfc,1085750,2553608,774498,774488,1104546,1387788,7929744,124803,2748268,3103298,7878992,1349164,4127954,9236864,6446514,5444920,8217222,7917672,,,,,,,
8753,8753,8dce0fca5e7a3,3488708,12651,912955,947131,47982,2195976,46314,46833,2123918,18441,46262,183681,18456,46986,2097056,98738,47597,4332914,47676,128222,5437086,47138,46284,47324,18426
8754,8754,8dceb2ec03b0a,1354128,5887116,1173358,2261878,2437224,2442913,3384514,42543,1028422,5186246,2685824,4544008,2345192,2261038,1756039,6698168,1848713,1796831,3768946,943407,3213754,2423413,2423440,4280888,2566456
8755,8755,8dd267649f739,7709982,,,,,,,,,,,,,,,,,,,,,,,,
8756,8756,8dd6a42723078,34478,34465,9228546,5963164,4592232,5692360,3929182,1123038,8515730,34460,34449,34467,10147366,10216074,34429,10223886,42875,1102036,4931422,100206,7136876,3481806,6861140,9239394,34430
8757,8757,8de3787c726f5,1153426,8131766,693816,4605858,521336,1339918,2776330,1029982,1837709,2100784,2296560,3910198,2602437,2683660,3839632,2878935,5111312,6177190,2101740,4566348,2099776,2036393,4574362,3864648,2199526
8758,8758,8de49a9daecad,2417188,3045832,3766642,692456,4164694,2660625,2660627,10875780,992723,9028940,9954876,6737592,9997746,3758182,9988058,2796230,2714058,7182698,1419116,10614934,5058396,4468994,4809040,4712008,2667338
8759,8759,8df2a0969372e,8750,3132652,8730,2298566,8636,58450,8796,8809,67445,8640,1455521,149591,5611752,927475,2656194,1491445,8645,1221836,5645714,910417,1329920,1285527,8725,3240336,3580366
8760,8760,8df5c7d0304ac,46985,2289832,18374,12669,3218556,4611916,2195678,5171078,47668,6230236,926625,6535552,47101,48072,18427,1167758,46314,13845,9183772,1255377,2381174,47784,5070840,2888701,149078
8761,8761,8dfc9f0ea3074,9957128,397416,1634203,7055660,4626090,9782990,4683712,2922733,9635252,4566120,1906913,8195554,8220174,4922496,365636,3833314,373071,4105050,105346,3045450,10383010,2838666,2922764,326011,8819442
8762,8762,8dfd76ae52dad,1685531,1267163,1398734,1695841,5967996,1163571,1941577,1202414,1624311,123292,1374310,925785,45758,2314568,1741401,604821,1686719,6008356,6969122,1686695,1680963,1167060,1220256,1686343,3827692
8763,8763,8dfdbadd4478a,1144154,14500,42307,105803,105775,1143803,1413369,9232054,1667595,6281868,4754584,5188632,6544148,1929749,1664615,4578154,6666884,2568712,9159782,7318584,8938236,1078890,4026704,3890948,9194244
8764,8764,8dfe9b57bb8a5,559961,4468418,6284458,9439886,7010832,7225506,1077280,7828254,9731900,1776157,,,,,,,,,,,,,,,
8765,8765,8e06a946c0dea,48575,1754309,6228892,50113,628156,2786013,100030,449111,322916,49192,1386143,49707,48784,534881,567366,395081,323221,49780,340891,6339500,49784,993649,86067,50150,994167
8766,8766,8e0882beb2635,95993,2299890,41784,927203,127277,986561,1239920,2286186,153883,1228524,1798951,,,,,,,,,,,,,,
8767,8767,8e092c2c023e2,149078,5722432,46686,46573,183681,46311,3367950,13845,47003,7018978,6537800,4342190,641451,5035842,2048669,200451,46833,125760,1165015,46534,2289832,46262,8742268,8121136,47709
8768,8768,8e09a69286e48,3053490,16115,44049,3148620,101024,44165,44306,9123690,953087,44351,1890245,1835163,44874,101016,1288262,43454,44350,43910,7127216,43816,43470,1914579,8203670,110199,44751
8769,8769,8e0c9b6ba31e7,1002163,3473946,2583696,1852101,164256,5817302,477771,3132117,9672480,2867886,1335296,2818628,3237504,348106,1102256,5960836,1891425,2096290,103322,390551,1896357,1270080,4677002,384031,2222752
8770,8770,8e115ae6c27c0,34366,34393,7882948,34404,43081,34369,34371,34381,2063126,42974,129061,3365640,42793,2282302,112158,112151,153506,42722,8535670,42428,2595004,34402,42845,881101,1289842
8771,8771,8e1191d0ade80,2798986,2819164,1994489,95185,105665,128403,681381,1625363,1952071,2101832,3136154,352401,3523164,475606,1727337,352416,2378829,2402373,4516750,105673,5873268,5015564,1172752,5960014,1722843
8772,8772,8e18c78f5bec3,3493644,1204582,165124,928297,1457587,164432,1389604,3916290,2759510,5416604,2175382,894179,2224090,1051300,2814348,4080968,4133166,4130370,5727618,477576,104737,185301,2635950,1999973,1761015
8773,8773,8e1af1ba114ef,189596,1159982,2704892,3931060,2348086,4280588,3384470,4006958,3146168,2641076,349606,6806686,9524498,6782440,1955231,10823506,1105890,3796916,7904304,9114674,3194714,9524530,9962368,4023370,4072124
8774,8774,8e1d17cbfa51c,1173309,7163884,9004230,3866692,672121,149122,2003007,3530400,9381082,967965,1198354,3208440,5706372,6817392,7942350,98742,2787896,3077104,47176,514741,2016845,2627695,3133816,9186122,9601332
8775,8775,8e1daf04db593,39669,39668,2707753,147624,39665,1650641,2757961,3108962,39664,4668834,998995,4550658,313606,6556618,314381,2832804,3905908,3381146,4851742,5507160,6471944,,,,
8776,8776,8e20d439fcda5,10897954,128516,104964,106808,3367616,312841,1031614,326766,3133143,2708547,8667020,1194224,128515,477836,1119802,1204582,1500421,3756866,323966,1555573,478776,894179,2423010,6377764,1375175
8777,8777,8e2fc6a7bfdff,1201176,1012739,1088496,4875918,4572812,2824434,2061628,3981914,3878206,6694940,2023871,1164609,4495810,2056574,1720905,2875920,2431072,2037719,1826335,2637094,1639347,2181186,2503122,1631387,7017578
8778,8778,8e3077562e4ec,1024886,1550897,3538978,2711302,2167706,2624372,2753930,1024846,1771429,2524712,2774248,1845265,,,,,,,,,,,,,
8779,8779,8e3a52d159cc1,1456477,2064248,1985999,1998595,2357650,1986651,4697494,5207048,8344692,1955787,2200832,3209985,6870048,2034401,5084750,6009304,10184784,4753980,4224796,6787948,8989738,2200838,4505136,4226864,6553916
8780,8780,8e4c93ed77b00,75464,62984,6338712,78940,359641,71253,5207022,1064690,5210918,4179954,1108400,6170846,75692,956505,509661,6007870,76735,71843,63271,181866,392396,70914,1306649,6312414,73578
8781,8781,8e61e480f5ced,103013,406366,3385702,5750396,9371750,2726280,1017174,4040766,1786311,1786185,103014,1786283,5132532,5126584,3386522,5053212,8437636,4663402,4076712,4473356,2902400,4117080,7305056,4498234,8738858
8782,8782,8e62a8932163d,67445,1811137,8640,8791,8788,8772,2298566,8665,8720,61700,3132652,8756,2656194,5203570,8628,8738,3939734,8650,2835834,7554016,1364388,8845,8716,1329920,8696
8783,8783,8e630e0b3d118,119294,58276,1887177,3246136,56639,77573,2251826,4415702,1025966,832846,56896,1333974,6918152,441251,885929,2753244,5748604,71189,6301676,4035086,56709,906479,452761,1025970,1433322
8784,8784,8e6814d2538c9,1688201,1171110,7971490,8719272,2002957,1941799,1686845,1687617,4687192,1889785,1685761,1085344,1111550,1685713,9187992,3428036,2257852,1719441,4543792,2177944,2439268,113342,2729946,122938,3091723
8785,8785,8e748a037545e,1306877,18536,12361,1471107,152512,1533473,48017,152509,141183,12353,9877370,5130030,47042,4979990,148543,12380,2627667,12364,5200202,2150466,1194654,1762673,2489314,48104,9732618
8786,8786,8e753dc6fb3e3,50536,12224,1711457,12033,2300692,49575,12134,3477362,82427,50521,49422,12249,12040,49024,48514,149774,1122888,1540815,2333084,49501,1156655,12048,1540817,49605,921457
8787,8787,8e7b9552a7f34,4472588,936375,148373,2790971,2174102,8128530,575656,1238422,2353154,2122838,39502,3975498,39504,1006737,4400424,39500,2079080,3866372,936199,3506742,152406,3141944,5737060,152407,5834810
8788,8788,8e7cceba8a7cf,237426,2017241,60810,1114596,153035,455781,116457,222276,4702124,4273214,117189,9900778,364831,117190,9102008,9143880,9895224,8492598,10444218,7834812,9071104,9127828,564581,7905314,9561980
8789,8789,8e826c496aae4,478146,120772,1247121,6919074,2244908,2020641,117545,326906,1710829,3369338,104985,1707641,1337308,2097018,4611652,5798076,6016004,1375184,109326,4749810,120774,109325,120773,1247493,867621
8790,8790,8e83634db66d4,7774654,9661068,9884818,8816346,8287492,9378320,6893488,5479368,3486926,688376,1639603,1723261,6538530,7116000,9360174,9376300,9757680,10083956,10417128,980591,5799500,9521526,9513840,8432212,6625442
8791,8791,8e855d874f643,106290,2835753,277987,1236834,31576,31633,31624,1463917,17879,5899154,31627,17764,17811,725506,31618,1977485,31818,31605,278002,5658210,9516202,31591,466561,31581,31611
8792,8792,8e88cba924007,6402746,6511398,6679832,6826544,7965164,9005860,9332114,1630001,7277958,8176342,9234888,9245376,1242431,2638970,6442358,,,,,,,,,,
8793,8793,8e8937bdf361d,19645,637621,47106,672466,19648,637626,19646,637676,1069704,19650,529941,630656,19647,6572646,2137214,3133976,2006425,603606,887245,5521868,919327,2647704,2337356,2617099,8173182
8794,8794,8e8b212c14d17,42613,34357,126930,128815,684761,43151,34354,43050,34358,42746,4319272,2755796,913203,34359,4782102,8430252,914361,2880240,9498386,4911644,1772831,2259324,,,
8795,8795,8e8efb6bb2cdf,6776896,954993,8445618,2662770,4609984,1515321,2641734,2841527,2127188,1401444,4551448,2662810,10502448,4634626,2012751,2788696,2605159,3134190,2806000,3832722,3045816,2662804,5173094,2662836,
8796,8796,8e90136994b3f,322311,4040154,344046,343656,2663296,4214410,5011622,5502382,5736676,5744756,7359116,7875180,9129080,9707522,10078960,10470398,10498312,10748402,11036338,11040276,11043806,1019463,2510552,10674076,11035138
8797,8797,8e95e8ab0453e,2181160,2864147,2184524,4557922,5117056,1493101,3181350,7675404,4909486,6606228,6426792,5763926,2392000,7717436,7829742,5408708,,,,,,,,,
8798,8798,8e9b0aa48cb4c,2033959,3864724,9213238,6456180,5512710,8387428,7030894,2293290,10606036,8225766,9631740,2336452,2293080,6558160,1449547,2796661,2378546,9060558,2818279,9491128,5017478,2798872,2675846,3830992,3367996
8799,8799,8e9b237ba7baf,1702267,7670616,5083098,1702203,3499098,1344698,6623568,3184354,1182166,1536417,1953989,1985637,3803986,3823852,7333060,8259876,8740288,2207000,2013125,1741619,2862876,8165466,1080740,6237870,2760712
8800,8800,8e9bb7412a0a2,2012947,6233336,5891,52813,5936,921731,1319888,2020837,5893,51040,2161756,51996,3785530,5900,5917,3223610,134872,485366,16271,1670821,9450140,1488475,908735,1501127,3202906
8801,8801,8e9c13c8596b3,4640810,2216050,5178044,7182258,8113842,4689400,3814190,2760308,1541663,5080562,2663113,6794746,4813682,2663114,7189112,3211124,2668710,5408950,8384764,4667072,2216042,6064270,3808400,5177434,3370916
8802,8802,8ea61826365ee,102992,996925,1457581,3245822,2030411,2251086,3245204,1240224,194561,194521,4487048,5195736,8107418,1823875,1314092,3204498,2032551,1638759,4586050,102978,2781118,107835,1138393,479436,1140603
8803,8803,8eab7e4fc787b,4415242,2129266,4493318,8112520,958545,7080992,,,,,,,,,,,,,,,,,,,
8804,8804,8eae82a315b26,130983,126896,86898,178572,973883,1410702,1503627,126855,685111,32940,80921,82017,115935,91652,32952,127291,1302308,86954,127476,82009,127365,685116,809511,1746353,115743
8805,8805,8eb45b0a62fc0,3224686,60595,71051,5703874,4794668,75050,73207,72304,62729,78658,1198038,5100594,392796,7678826,8210222,,,,,,,,,,
8806,8806,8eb533003b5bc,7364298,3952254,67205,3549206,8271630,58627,4053140,3963636,5712912,4906824,2181888,9124786,2893902,8152,5201266,1127718,101744,5215198,2085040,4034188,7733134,2565455,9448236,9031136,678936
8807,8807,8eb94a6d01cf2,12816,1346127,2170902,5956,2888095,5957,1517909,13911,53346,5144580,8284096,8107028,6624318,51950,52597,5990,339231,5954,14946,148791,153131,149454,148463,1622623,1770079
8808,8808,8eba73f89904a,3967194,1104260,1336642,4334882,4561782,6792924,7991794,5995338,5831362,8279478,3208949,9502046,3212900,3208956,8791508,7024790,6675384,,,,,,,,
8809,8809,8ebb6aeaf0a79,1345404,3061914,3505194,1320172,55147,55134,54947,14848,6892720,450601,1291871,2588350,4922830,105079,3894642,55029,1591871,667061,101857,2595350,1646105,4646574,2717397,54888,3148386
8810,8810,8ec2357f95dee,45238,2633856,1537909,21260,21271,1346233,1637573,5176162,45440,21250,2095932,45847,129791,45444,21273,45352,484346,21251,45412,21268,9031490,6232030,1847977,3252652,5475802
8811,8811,8ec4d533917e6,1015873,5517118,3139796,2728192,151445,9643324,3131888,344251,7807536,5100262,104223,6465102,4527090,9301784,2506020,9204790,4807576,2714326,104212,5479452,1015807,9411782,2127240,5187956,10602936
