user_id,session_id,timestamp,step,action_type,reference,platform,city,device,current_filters,impressions,prices
02DRNZN4TBDL,e84e52031e878,1541415665,125,interaction item image,20680,IT,"Florence, Italy",desktop,,,
J913YQ685Y8R,a2e384d573c43,1541468993,138,interaction item image,2724874,CO,"San Gil, Colombia",mobile,,,
6IGPUY9US3ZF,6425fea8702ad,1541491672,16,interaction item image,130016,PL,"Warsaw, Poland",desktop,,,
Q0CSU8WDVIII,ee7df13830de2,1541334506,12,interaction item image,2236038,IT,"Turin, Italy",mobile,,,
QJ16OX1AEDEM,781c1cfb5e505,1541237696,41,interaction item image,5501336,IN,"Madikeri, India",desktop,,,
ERCRYV5Z6MBU,e6fdd67db574c,1541457089,350,interaction item image,80415,IE,"Prague, Czech Republic",desktop,,,
3Z2H9BH0EM9Z,01646840d3929,1541519720,6,interaction item image,40000,ES,"Salamanca, Spain",desktop,,,
UBX1NAZJMHE0,7798fb0821606,1541118408,55,interaction item image,2759516,PE,"Mexico City, Mexico",desktop,,,
EAO87LWRAS27,112c6f502b77b,1541073847,69,interaction item image,1275522,BR,"Barcelona, Spain",desktop,,,
EUO6R256E2A7,8cbb664e9c24d,1541302553,1,search for item,3143258,AU,"Bangli, Indonesia",mobile,,,
BFJ800J1HQX8,62f1b6401439d,1541493756,37,interaction item image,2594544,TR,"Ağva, Turkey",mobile,,,
7ZV75JZD4XO0,adf7b4de54a78,1541430190,5,interaction item image,1535525,MX,"Guadalajara, Mexico",desktop,,,
18BU7W3AFL7N,2ddd680c6920b,1541193263,29,interaction item image,2359522,BR,"Barra Velha, Brazil",tablet,,,
1M3BM2UFBB0N,79a53ea59d63d,1541153491,26,interaction item image,4572856,TR,"Ankara, Turkey",mobile,,,
34GLO961Y37C,5ed2f3d45b3b1,1541320721,27,interaction item image,417106,ES,"Alhama de Aragón, Spain",mobile,,,
ICL2E5FNRW5H,8560569277e4f,1541049002,24,interaction item image,56659,US,"New Orleans, USA",desktop,,,
9C6K98W49FH8,7a27752b3dce3,1541111037,7,search for destination,"Worcester, United Kingdom",UK,"Worcester, United Kingdom",mobile,Sort by Price,,
W0EEDUTWBIZ2,18e8c5687b6bd,1541197967,4,interaction item image,488831,US,"Oaxaca, Mexico",mobile,,,
ZU590AHQM0V4,14a9bf1bd2bce,1541098423,133,interaction item image,3492650,TR,"Eskisehir, Turkey",mobile,,,
2GTDIFUXL460,2eab9498b8415,1541255074,140,interaction item image,1347360,NL,"Dubai, United Arab Emirates",desktop,,,
O26MCU17B49H,70bff6749e0ad,1541545419,650,interaction item image,4144290,BR,"São Luís, Brazil",mobile,,,
NW80413KZ4P8,8c7656cf8796e,1541044757,2,clickout item,376341,MX,"Santa Ana, USA",desktop,,4907536|70591|140155|71309|79828|1797211|63102|61510|376341|68461|2420840|73711|57178|9915672|1329576|71751|402771,87|95|87|123|96|87|67|87|63|105|68|105|117|96|75|74|91
PC5L41LQ5PT7,50152611998d8,1541048464,73,interaction item image,2863101,UK,"Istanbul, Turkey",mobile,,,
P1Y1MV0ZZB7F,1db76f1a56c83,1541203038,149,interaction item image,127215,IT,"Bormio, Italy",desktop,,,
NY1RWO1ROHT9,c872b04cc0e4d,1541181864,38,interaction item image,3807058,UY,"Recife, Brazil",mobile,,,
KJDYEQ31VILA,f5644608f030c,1541065753,12,interaction item image,326456,FR,"Brussels, Belgium",desktop,,,
5MHIV7ULIJ8E,4ae764525780e,1541072645,45,filter selection,Motel,AR,"Cartagena, Colombia",desktop,5 Star|Hotel|Motel|Resort|Hostal (ES)|4 Star|3 Star|2 Star|1 Star,,
C80C2RY0Q0G4,25e17f207d4d8,1541242110,126,interaction item info,1291263,NO,"Willemstad, Curacao",desktop,,,
R1R6QMBZPCBA,ec6868640b0ee,1541438483,76,interaction item image,1048078,BG,"Borovets, Bulgaria",mobile,,,
IGEI2A016JGL,329d661b6a2c5,1541367613,161,interaction item image,4472556,CA,"Québec City, Canada",mobile,,,
1XVDP4A4A544,c37a0ef691a9a,1541356869,70,interaction item image,466006,DE,"Krefeld, Germany",mobile,,,
2YN167DI6ZC7,558b8bc25d78d,1541508781,9,interaction item image,2258422,BR,"Paraty, Brazil",desktop,,,
6OSAPP77ZVN3,327d92e8af1b8,1541365162,127,interaction item image,2036109,TR,"Mugla, Turkey",mobile,,,
ZVYPDNM0F498,39d32b4dfcce8,1541088054,214,interaction item image,109325,BR,"Natal, Brazil",mobile,,,
0L0IN1OMVYHM,7ab234a9a5b6e,1541302735,69,interaction item image,4756370,IN,"Chandigarh, India",mobile,,,
1OW94FX1YDY8,59bbefbc74e06,1541279231,2,filter selection,Breakfast Included,DE,"Frankfurt, Germany",tablet,Breakfast Included,,
5FMT7H753NJM,dd236acbef183,1541149889,83,interaction item image,42748,MX,"Mazatlán, Mexico",mobile,,,
VQE3I60YPKJ5,d7048e93b241d,1541143171,9,interaction item image,3498498,MX,"Morelia, Mexico",mobile,,,
CBEMDIURZIG2,e586739c2dde1,1541345240,1,search for destination,"Costa Adeje, Spain",UK,"Costa Adeje, Spain",tablet,,,
ABGCQCM9UI05,b941312bef7a9,1541470935,193,interaction item image,2423448,US,"New York, USA",tablet,,,
HDZ4J4CO51Z1,762114e563276,1541172348,109,interaction item image,5063768,ES,"Lugo, Spain",mobile,,,
48PBN5JRW9FU,219e2888a3143,1541121344,3,interaction item image,127707,MX,"Queretaro, Mexico",mobile,,,
8J48MR6763Z0,b28ee451aa00d,1541256154,23,interaction item image,3921330,BR,"Olímpia, Brazil",mobile,,,
S2EVH01AR40S,9d550aa0c1fad,1541463190,23,interaction item image,1009187,BR,"Guarujá, Brazil",mobile,,,
H91MK84FOKEQ,15a2ad92004ed,1541073921,103,interaction item image,1839311,AA,"El Gouna, Egypt",desktop,,,
12DFY97ZFBTI,882e216cfb1a8,1541307866,37,clickout item,596521,IN,"Jaipur, India",mobile,,1456249|99538|954601|99531|3182850|1489453|5727666|4518538|9285102|1012907|99530|99536|1544077|5405740|1580563|2565042|5078752|817841|3508298|6999574|1786165|1012965|509306|6620256|596521,16|25|37|16|44|29|11|17|19|15|20|116|43|20|17|20|12|91|22|12|44|6|13|53|22
8B42T0ZR824Z,bb7a2669f5b10,1541538118,29,interaction item image,13658,AT,"Hamburg, Germany",tablet,,,
GVAQQ5HZ91H0,e92aef34ee1b7,1541385692,16,interaction item image,3857786,TW,"Taichung City, Taiwan",mobile,,,
ACU5KKBCG9ZG,63d0926302ec7,1541335950,2,search for destination,"Guarujá, Brazil",BR,"Guarujá, Brazil",mobile,,,
1WCG1P739TZA,c72ea21960ee9,1541391804,70,interaction item image,102154,US,"Jersey City, USA",tablet,,,
384VAQXOO0DL,4261189f05887,1541451318,23,interaction item image,8837,UK,"New York, USA",mobile,,,
36RY2RDMT8AA,16231bd6ff67a,1541071042,14,interaction item image,10358268,ES,"Murcia, Spain",mobile,,,
I97YADE5UVF6,76ef0e9a52e85,1541202376,1124,interaction item image,3857790,US,"Pereira, Colombia",tablet,,,
ZKE5HBSQ8GUU,cfea31644c735,1541376738,144,interaction item image,3510286,UY,"Itacaré, Brazil",mobile,,,
YOKNVKSE8II4,3695e8e58514f,1541457694,216,interaction item image,105350,NZ,"Surfers Paradise, Australia",desktop,,,
VD57N3YSVBGW,35e3688a70eff,1541033263,232,interaction item image,16400,BR,"Pereybere, Mauritius",mobile,,,
XG2DQWQOL343,e8232bc59bc88,1541360795,4,clickout item,12133,IT,"Paris, France",mobile,,50459|48415|49865|49133|6002460|12170|49685|149794|1216234|119704|49578|1061830|82368|49973|12241|12260|12750|12139|48650|12133|5191712|12269|82332|49067|12249,212|125|217|201|482|468|129|306|425|104|547|284|424|213|195|390|223|250|182|111|467|509|153|224|209
A3TS7KMP6NME,dd27fbf75993d,1541250667,47,interaction item rating,2721714,BR,"Porto de Galinhas, Brazil",mobile,,,
TF1WI000OC8U,04a50b11b4fa7,1541166267,1,clickout item,2911648,TW,"Guangzhou, China",tablet,,2979608|2969926|2911648|2974764|4973526|2969520|2960420|4346662|3089367|3119398|8128242|2954684|2975046|2964870|2954060|2978638|4536248|3114690|2972828|2955794|2920522|2963938|6476880|2907754|3073146,120|79|18|131|115|80|205|60|75|132|121|98|52|134|75|55|86|98|58|64|134|58|152|99|72
WD7NHB3OKXZH,3b10d24ce32f0,1541056817,485,interaction item image,963531,PE,"Lima, Peru",tablet,,,
9Q4S605D4TPH,aca68a1b937fa,1541371218,51,interaction item image,5059294,BR,"Porto Seguro, Brazil",desktop,,,
IJNPGQPHDGWC,30ceef4043d5a,1541510079,53,interaction item image,1117260,GR,"Bansko, Bulgaria",desktop,,,
NK65FNS0B9RW,19b1978a6c764,1541166624,9,change of sort order,price only,JP,"Saitama, Japan",desktop,,,
H6QTJFHD9C12,b82e87eaecbcc,1541333372,4,filter selection,Sort by Price,JP,"Tokyo, Japan",mobile,Sort by Price,,
44NXROP84MFG,782543007507f,1541536535,84,interaction item image,7192296,IN,"Vadodara, India",mobile,,,
N1T8U8TDSL33,1951e58bf5885,1541183801,28,interaction item image,3533528,DE,"Vienna, Austria",desktop,,,
CKO7R6X25WE7,5e5ea0cf8c4e3,1541109586,44,interaction item image,102981,PE,"Chiclayo, Peru",desktop,,,
2XFW1K7TUWX9,36aaeda6e0b65,1541213950,2,change of sort order,price only,JP,"Sapporo, Japan",mobile,,,
E4PSQVVX48Y8,526a93c39c417,1541461278,369,interaction item image,80188,AA,"Istanbul, Turkey",mobile,,,
XXSGXSGBN32P,f7089dd6f735a,1541090620,3,filter selection,1 Star,FR,"Paris, France",desktop,2 Star|1 Star,,
JRFGD2ATM28Q,faec5ef2ba48c,1541173671,1,clickout item,8777052,BR,"Cabo Frio, Brazil",mobile,,5093438|2038527|2813936|1001297|2278022|8777052|2711161|5167174|8174382|7972424|9627382|1668351|7990568|9260532|9370240|4761174|9672808|2047545|9552790|2717737|2794434|1473761|9392296|8460292|4621034,84|76|74|122|51|17|57|27|37|51|27|107|226|51|32|33|32|34|24|50|50|117|51|41|32
8E7K5CBR7CHY,754f6a8c110fe,1541196219,36,interaction item image,5442116,AU,"Grafton, Australia",desktop,,,
IAHMKND0D21L,a740944359736,1541231246,183,interaction item image,5042654,FR,"Istanbul, Turkey",desktop,,,
T8OELTUQ6KF9,e199913df91c1,1541352043,19,interaction item image,7718086,BR,"Rome, Italy",mobile,,,
8VAJC164T61P,213cac313b0a3,1541187126,18,interaction item image,9736708,UK,"Paris, France",desktop,,,
2MALE3T9H0DI,4c3081df20137,1541223661,83,interaction item image,16365,IL,"Bangkok, Thailand",mobile,,,
948VB6JGQAS3,aa4632da536c0,1541231103,17,search for destination,"Okayama, Japan",JP,"Okayama, Japan",mobile,,,
C0P385E3RRNX,31a243cd440ad,1541373856,15,interaction item image,7306792,UY,"Paysandú, Uruguay",mobile,,,
SAWK3FPSSZ0C,f031035e9580d,1541334709,34,interaction item image,503026,UK,"Nikko, Japan",desktop,,,
ININLEURZLG7,a709a5ecae07b,1541075438,17,interaction item image,43358,ES,"Niagara Falls, Canada",mobile,,,
KB1Q0DPO92PQ,4292ecf066db4,1541073018,53,interaction item image,1852481,BR,"Morro de São Paulo, Brazil",desktop,,,
0R3AG8E24X8A,3baafcd9ac403,1541144739,14,interaction item image,1034024,NZ,"Paihia, New Zealand",desktop,,,
IVAQT69ET6NG,b3d353bc9f07d,1541217834,249,interaction item image,344316,AU,"Kuta, Indonesia",tablet,,,
7379UILFW5H4,0c0c3ef0d30ed,1541090667,261,interaction item image,2179974,RU,"Kazan, Russia",desktop,,,
P82CTTYX5ILS,eed3447c03080,1541036427,7,search for poi,Indira Gandhi International Airport,IN,"Delhi, India",mobile,,,
26B46FQAJAM1,132bbcb84fc3b,1541273228,131,interaction item image,1179062,US,"Seaside, USA",mobile,,,
U38WD74BHSL7,0c630b03a3824,1541539541,56,interaction item image,52768,DE,"Berlin, Germany",mobile,,,
8KRP93RBP04V,b39f8aff96a11,1541269338,1,clickout item,49329,IT,"Paris, France",desktop,,3375754|49329|50630|403836|3823284|1816653|12028|5810134|12065|889683|3503750|1278990|1363714|7845312|48460|49874|48650,455|1260|551|628|932|279|1140|514|298|738|385|193|150|1522|422|846|264
T4HBS0HBP3Q5,d073a98b4b620,1541425322,3,interaction item deals,4740768,IN,"Chiplun, India",mobile,,,
V2YMDWV7CUUP,012bb8aa289a8,1541232612,16,interaction item image,110191,JP,"Osaka, Japan",mobile,,,
2OZWFK7JW9JJ,ab65926abf07a,1541342885,9,filter selection,Best Value,KR,"Phuket-Town, Thailand",mobile,Very Good Rating|Best Value,,
HTYUDMK74JHY,bdceba9950c1e,1541238321,7,filter selection,5 Star,UK,"New York, USA",desktop,Sort by Price|3 Star|4 Star|5 Star,,
UN0P62S1OJ2T,4ca2bd0ee170b,1541238519,1,clickout item,992673,FR,"Igny, France",mobile,,992673|48381|82324|626426|926667|1361230|6377692|48507|2727710|48886|49218|82322|1142616|4440312|1835627|838411|82307|1879977|165066|99872|48682|2172904|340541|48895|50682,75|216|150|120|92|81|88|132|124|163|167|158|121|107|234|143|120|158|167|163|162|135|156|174|270
2DW7C4Q0PGZB,dfcfae7014996,1541262680,31,interaction item image,2273504,BR,"Cananéia, Brazil",mobile,,,
KWU4ASJFDIZJ,e8252564d6ce6,1541298054,20,interaction item image,42408,MX,"Puerto Vallarta, Mexico",mobile,,,
PZZU4G26MC62,7bb4fc08e6974,1541412322,20,interaction item image,2122862,NL,"Istanbul, Turkey",mobile,,,
23US2W3ZTYMB,3126e5a4def55,1541092542,1,search for destination,"Villa General Belgrano, Argentina",AR,"Villa General Belgrano, Argentina",desktop,,,
7LALIOD2PAF3,6643455f53434,1541323848,27,interaction item image,773488,IN,"Mount Abu, India",mobile,,,
IQ284MA0UJ14,6bf177115cd91,1541516739,22,interaction item image,8445,US,"Chicago, USA",desktop,,,
7NCSU95LXWSL,79d6cec2dbaae,1541192736,39,filter selection,Satisfactory Rating,US,"New York, USA",desktop,Satisfactory Rating,,
M2Y7D0VJ30G9,471c199a8d218,1541486457,82,interaction item image,923159,RU,"Moscow, Russia",desktop,,,
FW1ST7J6Z7LJ,dec3d8af850ed,1541105338,104,interaction item image,5483,DE,"Garmisch, Germany",tablet,,,
0YFKC7GSMUBK,fb9bac42864b2,1541071715,7,interaction item image,55181,FR,"Andorra la Vella, Andorra",desktop,,,
XES88S8K62IR,a903630dd4b35,1541498406,9,change of sort order,interaction sort button,ES,"Barcelona, Spain",desktop,,,
ZQ5U86UW0LMD,f0e4fbaa7f2f8,1541350822,139,interaction item image,79296,US,"San Antonio, USA",desktop,,,
IGGAO3O49DCH,c80877a29a357,1541167210,61,interaction item image,98075,NO,"Marrakech, Morocco",mobile,,,
F0HMSQAI20B9,cc78e988f6db9,1541437038,86,interaction item image,4536600,TR,"Trabzon, Turkey",mobile,,,
FLGYQ2TQU9W4,306fb174c0de8,1541337000,30,interaction item image,684821,BR,"Cancun, Mexico",tablet,,,
4QFI854X9BTA,f4c00adc27f58,1541371331,20,interaction item image,2198682,MX,"San Cristobal de las Casas, Mexico",mobile,,,
CUKZBL2RH70P,7898eacd4e0eb,1541357861,89,interaction item image,39703,PT,"Crato, Portugal",desktop,,,
B3KW5BUIHJQ7,738a0b1c42c06,1541379257,67,interaction item image,8836,US,"New York, USA",mobile,,,
5BS3QXFVQ1FH,1b259e09af6ac,1541077183,98,interaction item image,127661,MX,"Queretaro, Mexico",mobile,,,
YO3BKWNK73XD,cf7ade39211b2,1541422838,337,interaction item image,1688183,ZA,"Benoni, South Africa",mobile,,,
24T2QXC2AE88,b6734d44a028b,1541043725,28,interaction item image,55121,AU,"Melbourne, Australia",desktop,,,
PCU8FIG6F39R,d08456cfb25e3,1541123583,4,clickout item,982989,MX,"San Miguel de Allende, Mexico",desktop,,982989|43040|1393380|395701|1954055|1713885|1473741|6902310|5194300|1260239|4487886|42810|5835026|1796931|42972|2855662|4777046|5493774|2262168|1122161|1055970|3163166|437681|384571|936755,45|287|51|72|59|459|128|53|75|113|31|59|64|49|74|155|41|94|77|61|55|75|245|36|69
V74LW8CSKPN7,16f97e13ac6ab,1541529082,34,interaction item info,1360198,ES,"Istanbul, Turkey",mobile,,,
W08PC3OPZM9P,318a7bdf62ede,1541519466,2,interaction item image,16885,US,"Rome, Italy",mobile,,,
X98O9OJTE6NP,a6b299753b948,1541078504,6,interaction item image,2627667,UK,"Glasgow, United Kingdom",mobile,,,
P20ZA870U7VZ,8a8e5b0bf7fe0,1541107298,93,interaction item image,1950577,IT,"Paris, France",mobile,,,
PXR0SCFKGQJ7,1d6dacc4b56a6,1541182852,4,search for item,40487,BR,"Madrid, Spain",desktop,,,
SAAQE8TO5WNK,03caa229056fa,1541251372,1,clickout item,2770243,FR,"Oran, Algeria",mobile,,2770243|1953005|4178718|429586|1323073|2218454|1026354|2327478|3132736|429591|2117848|1538203|2282710|4923810|2347822|8215730|3976110|6493440|6502462|10081266|6498410|11018838|5131216|10597250|7980544,90|50|121|59|150|72|83|65|70|101|30|43|50|29|59|62|65|49|39|76|104|51|96|85|23
WXUMOYT13HD6,7869d7916fd6d,1541522516,15,interaction item deals,9382254,MX,"Puebla, Mexico",mobile,,,
381WPL2KZR3Q,161adb4705b9c,1541319585,3,interaction item image,509706,RO,"Poiana Braşov, Romania",mobile,,,
T22TQEZ4YS7Z,c55229214cc98,1541524275,18,interaction item image,1320938,DK,"London, United Kingdom",mobile,,,
E6SNHE8FQUP7,b71b3230ee9eb,1541449013,140,interaction item image,1622273,DE,"Luebeck, Germany",mobile,,,
TASZK5BKC8ON,4a2e5aff6eb03,1541329441,210,interaction item image,118781,MY,"Batu Ferringhi, Malaysia",mobile,,,
I5MM7MJKZX38,06fa7221054ee,1541361510,45,interaction item image,4575948,RO,"Sibiu, Romania",mobile,,,
NK22W3URU6T4,4a7fc843414db,1541436381,32,interaction item image,2063126,MX,"Puerto Vallarta, Mexico",mobile,,,
M0S3CVBMM2JR,f5929192fbb8b,1541443279,2,change of sort order,price only,RU,"Chemnitz, Germany",desktop,,,
ZYSCP4R3RK1P,5fd8b55d9359d,1541250366,38,interaction item image,23578,IT,"Parma, Italy",mobile,,,
98LSW6ZPNDT8,873840df6afd5,1541418762,17,interaction item image,2360926,MY,"Pasir Puteh, Malaysia",desktop,,,
P5ZQBCIB0KNS,d9cdd6a75bdff,1541474401,72,interaction item image,6718464,DE,"Cayo Santa María, Cuba",desktop,,,
TLNMRFU0N7YR,a69bbccfc66e5,1541396521,90,interaction item rating,1117785,GR,"Athens, Greece",desktop,,,
YKV92A8LRHN1,7341d5d0f2454,1541363418,2,clickout item,1024884,JP,"Nikko, Japan",mobile,,503026|8165056|1024884|1024862|1949499|1996269|8150654|1024896|1941615|2165230|1424983|1999085|1771487|1024886|1771795|1473859|1771429|1024836|1024840|3538978|1550897|2753930|2229542|2104614|1356790,243|148|72|310|124|165|78|481|170|92|486|126|109|80|262|270|52|162|74|101|62|124|603|256|105
YZY700249UZ0,546d92252656a,1541384570,36,interaction item image,1885365,BR,"Gramado, Brazil",mobile,,,
1VIBBM8RVWQE,755a845f8eac6,1541370989,10,interaction item image,1941749,CA,"New York, USA",mobile,,,
N6MCHNNCW9RE,3fbf1c20734d0,1541422693,551,interaction item image,934271,RU,"St Petersburg, Russia",mobile,,,
JGJE642V7GUA,790fa940ba90a,1541472319,15,interaction item image,1555643,AR,"Iquique, Chile",mobile,,,
TIOA5CBL49B0,e8d78f45dd228,1541477994,41,interaction item image,9738980,AU,"Melbourne, Australia",desktop,,,
JA2SAH5DAIYL,3db2286428623,1541252587,10,interaction item image,9902068,BR,"Málaga, Spain",mobile,,,
3AXAA07U612T,1d1de6f5781bb,1541200207,25,interaction item image,5594616,BR,"Maceió, Brazil",mobile,,,
WP98105KX1O1,187b87c3fe666,1541454249,115,interaction item image,2123918,US,"London, United Kingdom",desktop,,,
14Y3TT856CWE,2fd0defb27220,1541424451,70,interaction item image,3544518,JP,"Koka, Japan",mobile,,,
UC1GNA2D3YW6,a4cd328039f3d,1541202022,47,interaction item image,165492,IT,"Sheffield, United Kingdom",tablet,,,
2D7E4BNOJ88V,c8abf066f2506,1541521634,153,interaction item image,6323840,IE,"Naples, Italy",desktop,,,
FGZSSVXHA8IF,12ff3918ae826,1541226388,48,interaction item image,2213164,AE,"Ras Al-Khaimah, United Arab Emirates",mobile,,,
WG9TV6ZIFGW6,d8cd1818c9ace,1541205609,5,filter selection,5 Star,DE,"Istanbul, Turkey",mobile,Good Rating|Free WiFi (Combined)|3 Star|5 Star,,
UDNJH2URS87U,a1c908cca2ebe,1541108932,44,interaction item image,4723308,MX,"Isla Holbox, Mexico",mobile,,,
3HH0SVT3WCIL,2a9597e7ea5ac,1541544764,8,interaction item image,506511,BR,"Manaus, Brazil",mobile,,,
1JB08QSGQ9DG,b10227dc296dd,1541434378,4,interaction item image,6171498,UK,"London, United Kingdom",desktop,,,
STUP53QC46EV,dc1174a279b3d,1541432524,22,interaction item image,3755148,MY,"Taipei City, Taiwan",mobile,,,
YQ983YJX0897,c1fd2c2a779f9,1541112208,95,interaction item image,100199,US,"Muscat, Oman",mobile,,,
JIMHTOI634TZ,f9f8dfa2cb75e,1541193865,1,search for poi,London Fenchurch Street Railway Station,UK,"London, United Kingdom",mobile,,,
OPVS7GKO60G1,cdf04e4f90fbf,1541312727,5,clickout item,7964296,US,"Golden Gate Highlands National Park, South Africa",mobile,,4030848|4853034|387346|7929796|3378286|8220228|4727390|1360697|4125282|5165994|1360699|3896588|2867358|5971970|4901940|2304580|7964296|4708842|4965102|7096248|6396640|3882784|5049580|2213334|9475210,74|74|81|68|160|53|49|63|40|32|65|35|69|46|53|69|51|68|55|123|80|40|61|90|32
IS09S31PGBBE,ff11e6909503c,1541267410,177,interaction item image,2709816,CO,"Santa Marta, Colombia",mobile,,,
45ZEEISRD20P,2b2085359d2d9,1541159379,1,interaction item image,2273212,BR,"Ilhéus, Brazil",mobile,,,
7MHC98V61O9T,23dacf0189f6c,1541494717,362,interaction item image,3147401,NO,"London, United Kingdom",desktop,,,
R666GSKPULLN,ba39686f31f55,1541508795,14,interaction item image,5125184,RU,"Moscow, Russia",desktop,,,
8MY08J7CT3HZ,115694c2d7e5e,1541176764,46,interaction item image,1306833,US,"Towson, USA",desktop,,,
W07JYA4FNZ51,ad31b04100ed5,1541494887,41,interaction item image,22633,CH,"Genoa, Italy",desktop,,,
6BVAW9RJY178,72283dc0e7b1b,1541257991,6,interaction item deals,5221272,BR,"Petrópolis, Brazil",mobile,,,
W26LRBTJRPEJ,aea014040b8ab,1541354505,12,interaction item image,20313,IT,"Milan, Italy",mobile,,,
D8AZWKCFN8J2,a2052cd680292,1541516859,14,interaction item image,2043291,TR,"Bolu, Turkey",mobile,,,
MPT2B9JJSA6P,a5a5e7e1ee295,1541444491,88,interaction item image,49897,NL,"Montpellier, France",tablet,,,
Q5IFTKCCP38V,7b311a40f8a89,1541114502,58,interaction item image,1197876,CA,"North Battleford, Canada",desktop,,,
