item_id,properties
1693345,Telephone|Hotel|Reception (24/7)|Air Conditioning|Cable TV|Sun Umbrellas|Massage|Hotel Bar|Satisfactory Rating|Room Service|Hiking Trail|Luxury Hotel|Terrace (Hotel)|Television|Business Hotel|Direct beach access|Swimming Pool (Outdoor)|Beach|From 3 Stars|Good Rating|From 4 Stars|Deck Chairs|Desk|WiFi (Public Areas)|Openable Windows|Restaurant|Free WiFi (Combined)|From 2 Stars|Conference Rooms|3 Star|Free WiFi (Rooms)|Car Park|Concierge|Fan|Honeymoon|Singles|WiFi (Rooms)|Swimming Pool (Combined Filter)|Free WiFi (Public Areas)|Lift|Central Heating
1695591,Satellite TV|Airport Shuttle|Telephone|Hotel|Sitting Area (Rooms)|Reception (24/7)|Air Conditioning|Cable TV|Sun Umbrellas|Massage|Hotel Bar|Bathtub|Satisfactory Rating|Room Service|Hiking Trail|Luxury Hotel|Terrace (Hotel)|Television|Business Hotel|Shower|Steam Room|Spa Hotel|Swimming Pool (Outdoor)|Gym|Hairdryer|Beach|Beauty Salon|From 3 Stars|4 Star|Deck Chairs|Family Friendly|Desk|WiFi (Public Areas)|Openable Windows|Spa (Wellness Facility)|Restaurant|Ironing Board|Romantic|From 2 Stars|Business Centre|Conference Rooms|Sauna|Hammam|Electric Kettle|Car Park|Concierge|Jacuzzi (Hotel)|Hairdresser|Body Treatments|Computer with Internet|WiFi (Rooms)|Swimming Pool (Combined Filter)|Washing Machine|Lift
1698175,Satellite TV|Airport Shuttle|Cosmetic Mirror|Safe (Hotel)|Telephone|Hotel|Reception (24/7)|Wheelchair Accessible|Air Conditioning|Bathtub|Satisfactory Rating|Airport Hotel|Room Service|Luxury Hotel|Television|Business Hotel|Shower|Gym|Hairdryer|Accessible Parking|From 3 Stars|Good Rating|Family Friendly|Room Service (24/7)|Desk|WiFi (Public Areas)|Openable Windows|Express Check-In / Check-Out|Restaurant|Laundry Service|Ironing Board|Free WiFi (Combined)|Romantic|From 2 Stars|Business Centre|Conference Rooms|3 Star|Electric Kettle|Porter|Free WiFi (Rooms)|Non-Smoking Rooms|Car Park|Concierge|Safe (Rooms)|Fitness|Computer with Internet|WiFi (Rooms)|Free WiFi (Public Areas)|Lift|Central Heating
1698773,Hotel|Hotel Bar|2 Star|Bathtub|Hiking Trail|Luxury Hotel|Terrace (Hotel)|Television|Shower|WiFi (Public Areas)|Openable Windows|Restaurant|Tennis Court|From 2 Stars|Conference Rooms|Non-Smoking Rooms|Pet Friendly|Central Heating
1702013,Cosmetic Mirror|Hotel|Air Conditioning|Country Hotel|Swimming Pool (Bar)|Sun Umbrellas|Hotel Bar|Satisfactory Rating|Hiking Trail|Luxury Hotel|Very Good Rating|Television|Business Hotel|Shower|Swimming Pool (Outdoor)|Cot|Hairdryer|Good Rating|Deck Chairs|Family Friendly|Desk|WiFi (Public Areas)|Openable Windows|Free WiFi (Combined)|Gay-friendly|Bike Rental|Non-Smoking Rooms|Car Park|Excellent Rating|1 Star|Swimming Pool (Combined Filter)|Free WiFi (Public Areas)|Central Heating
1707963,Satellite TV|Safe (Hotel)|Telephone|Hotel|Sitting Area (Rooms)|Reception (24/7)|Air Conditioning|Massage|Hotel Bar|Pool Table|Satisfactory Rating|Room Service|Luxury Hotel|Television|Business Hotel|Shower|Steam Room|Cot|Gym|Hairdryer|Nightclub|From 3 Stars|Good Rating|4 Star|From 4 Stars|WiFi (Public Areas)|Express Check-In / Check-Out|Restaurant|Laundry Service|Ironing Board|From 2 Stars|Business Centre|Conference Rooms|Sauna|Porter|Non-Smoking Rooms|Car Park|Concierge|Safe (Rooms)|Swimming Pool (Indoor)|Jacuzzi (Hotel)|Honeymoon|WiFi (Rooms)|Swimming Pool (Combined Filter)|Lift|Central Heating
1708409,Satellite TV|Airport Shuttle|Cosmetic Mirror|Safe (Hotel)|Telephone|Hotel|Reception (24/7)|Wheelchair Accessible|Air Conditioning|Swimming Pool (Bar)|Sun Umbrellas|Hotel Bar|Bathtub|Satisfactory Rating|Airport Hotel|Room Service|Luxury Hotel|Terrace (Hotel)|Towels|Very Good Rating|Television|Business Hotel|Shower|Swimming Pool (Outdoor)|Cot|Hairdryer|Ski Resort|Beach|Accessible Parking|From 3 Stars|Good Rating|4 Star|From 4 Stars|Deck Chairs|Family Friendly|Desk|Balcony|WiFi (Public Areas)|Openable Windows|Spa (Wellness Facility)|Laundry Service|Ironing Board|Free WiFi (Combined)|Tennis Court|Romantic|Gay-friendly|From 2 Stars|Sauna|Hammam|Electric Kettle|Porter|Free WiFi (Rooms)|Non-Smoking Rooms|Eco-Friendly hotel|Car Park|Safe (Rooms)|Flatscreen TV|Excellent Rating|Computer with Internet|WiFi (Rooms)|Swimming Pool (Combined Filter)|Free WiFi (Public Areas)|Lift|Central Heating
1709461,Satellite TV|Telephone|Hotel|Wheelchair Accessible|Air Conditioning|2 Star|Satisfactory Rating|Terrace (Hotel)|Very Good Rating|Television|Shower|Hairdryer|Accessible Parking|Good Rating|Family Friendly|Desk|WiFi (Public Areas)|Openable Windows|Express Check-In / Check-Out|Free WiFi (Combined)|From 2 Stars|Free WiFi (Rooms)|Non-Smoking Rooms|Car Park|Flatscreen TV|WiFi (Rooms)|Free WiFi (Public Areas)|Central Heating
1710071,Satellite TV|Safe (Hotel)|Telephone|Hotel|Reception (24/7)|Wheelchair Accessible|Air Conditioning|Cable TV|Hotel Bar|Pool Table|Bathtub|Satisfactory Rating|Room Service|Hiking Trail|Terrace (Hotel)|Television|Business Hotel|Shower|Cot|Hairdryer|Nightclub|From 3 Stars|Convention Hotel|Table Tennis|Deck Chairs|Family Friendly|Desk|Tennis Court (Indoor)|WiFi (Public Areas)|Openable Windows|Restaurant|Free WiFi (Combined)|Tennis Court|From 2 Stars|Halal Food|Conference Rooms|3 Star|Free WiFi (Rooms)|Non-Smoking Rooms|Car Park|Safe (Rooms)|Large Groups|Pet Friendly|Volleyball|WiFi (Rooms)|Free WiFi (Public Areas)|Lift|Central Heating
1710175,Satellite TV|Golf Course|Sailing|Diving|Sitting Area (Rooms)|Wheelchair Accessible|Air Conditioning|Cable TV|Pool Table|Bathtub|Satisfactory Rating|Hiking Trail|Terrace (Hotel)|Television|Minigolf|Business Hotel|Direct beach access|Shower|Microwave|Swimming Pool (Outdoor)|Cot|Hairdryer|Beach|Good Rating|Radio|Deck Chairs|Family Friendly|Desk|Balcony|WiFi (Public Areas)|Surfing|Openable Windows|Express Check-In / Check-Out|Ironing Board|Free WiFi (Combined)|Tennis Court|Boat Rental|Gay-friendly|Bowling|Electric Kettle|House / Apartment|Accessible Hotel|Bike Rental|Self Catering|Free WiFi (Rooms)|Non-Smoking Rooms|Car Park|Fitness|Fan|Flatscreen TV|Large Groups|Fridge|WiFi (Rooms)|Swimming Pool (Combined Filter)|Free WiFi (Public Areas)|Washing Machine
1710291,Hotel|Satisfactory Rating|Very Good Rating|Business Hotel|Good Rating|4 Star|Car Park
1711019,Telephone|Hotel|Reception (24/7)|Air Conditioning|Massage|Hotel Bar|Satisfactory Rating|Room Service|Luxury Hotel|Television|Business Hotel|Shower|Steam Room|Spa Hotel|Cot|Hairdryer|Beach|From 3 Stars|4 Star|From 4 Stars|Family Friendly|WiFi (Public Areas)|Spa (Wellness Facility)|Restaurant|Design Hotel|Romantic|From 2 Stars|Business Centre|Halal Food|Conference Rooms|Sauna|Non-Smoking Rooms|Safe (Rooms)|Jacuzzi (Hotel)|Honeymoon|Large Groups|Boutique Hotel|Singles|WiFi (Rooms)|Lift|Central Heating
1711115,Satellite TV|Safe (Hotel)|Telephone|Hotel|Sitting Area (Rooms)|On-Site Boutique Shopping|Reception (24/7)|Wheelchair Accessible|Air Conditioning|5 Star|Bathtub|Satisfactory Rating|Room Service|Hiking Trail|Luxury Hotel|Very Good Rating|Television|Business Hotel|Shower|Steam Room|Cot|Gym|Hairdryer|From 3 Stars|Good Rating|From 4 Stars|Family Friendly|Room Service (24/7)|Desk|WiFi (Public Areas)|Openable Windows|Express Check-In / Check-Out|Restaurant|Design Hotel|Laundry Service|Ironing Board|Romantic|From 2 Stars|Business Centre|Halal Food|Conference Rooms|Sauna|Electric Kettle|Accessible Hotel|Non-Smoking Rooms|Concierge|Safe (Rooms)|Fitness|Jacuzzi (Hotel)|Large Groups|Childcare|Computer with Internet|Pet Friendly|WiFi (Rooms)|Lift
1711855,Golf Course|Safe (Hotel)|Telephone|Hotel|On-Site Boutique Shopping|Cable TV|Sun Umbrellas|Massage|Hotel Bar|Satisfactory Rating|Room Service|Hiking Trail|Luxury Hotel|Terrace (Hotel)|Towels|Very Good Rating|Television|Business Hotel|Shower|Steam Room|Spa Hotel|Swimming Pool (Outdoor)|Cot|Hairdryer|Ski Resort|From 3 Stars|Good Rating|4 Star|From 4 Stars|Deck Chairs|Family Friendly|Skiing|Desk|WiFi (Public Areas)|Openable Windows|Spa (Wellness Facility)|Design Hotel|Laundry Service|Free WiFi (Combined)|Tennis Court|Romantic|Gay-friendly|From 2 Stars|Conference Rooms|Sauna|Hammam|Porter|Bike Rental|Free WiFi (Rooms)|Non-Smoking Rooms|Concierge|Safe (Rooms)|Jacuzzi (Hotel)|Excellent Rating|Body Treatments|Computer with Internet|Pet Friendly|WiFi (Rooms)|Swimming Pool (Combined Filter)|Free WiFi (Public Areas)|Lift|Central Heating
1713367,Airport Shuttle|Safe (Hotel)|Telephone|Hotel|Reception (24/7)|Wheelchair Accessible|Air Conditioning|Teleprinter|Cable TV|Sun Umbrellas|Massage|Hotel Bar|Bathtub|Satisfactory Rating|Room Service|Luxury Hotel|Terrace (Hotel)|Towels|Business Hotel|Shower|Spa Hotel|Swimming Pool (Outdoor)|Cot|Gym|Hairdryer|Accessible Parking|From 3 Stars|Good Rating|Family Friendly|Desk|Balcony|Openable Windows|Spa (Wellness Facility)|Restaurant|Laundry Service|Free WiFi (Combined)|From 2 Stars|3 Star|Sauna|Free WiFi (Rooms)|Playground|Car Park|Concierge|Safe (Rooms)|Swimming Pool (Indoor)|Flatscreen TV|WiFi (Rooms)|Swimming Pool (Combined Filter)|Washing Machine|Lift
1714063,Satellite TV|Golf Course|Resort|Airport Shuttle|Safe (Hotel)|Telephone|Reception (24/7)|Wheelchair Accessible|Air Conditioning|Teleprinter|Massage|Hotel Bar|Bathtub|Satisfactory Rating|Room Service|Terrace (Hotel)|Very Good Rating|Television|Minigolf|Business Hotel|Shower|Cot|Gym|Hairdryer|Health Retreat|Casino (Hotel)|Beauty Salon|Accessible Parking|From 3 Stars|Convention Hotel|Good Rating|Radio|4 Star|From 4 Stars|Family Friendly|Room Service (24/7)|Desk|WiFi (Public Areas)|Openable Windows|Express Check-In / Check-Out|Restaurant|Laundry Service|Ironing Board|From 2 Stars|Business Centre|Conference Rooms|Electric Kettle|Accessible Hotel|Porter|Non-Smoking Rooms|Car Park|Concierge|Safe (Rooms)|Swimming Pool (Indoor)|Excellent Rating|Childcare|Computer with Internet|WiFi (Rooms)|Swimming Pool (Combined Filter)|Washing Machine|Lift
1715223,Reception (24/7)|Satisfactory Rating|Very Good Rating|Television|Shower|Hairdryer|Beach|Good Rating|Bed & Breakfast|WiFi (Public Areas)|Openable Windows|Electric Kettle|Non-Smoking Rooms|Car Park|Excellent Rating|WiFi (Rooms)|Central Heating
1715291,Satellite TV|Airport Shuttle|Safe (Hotel)|Telephone|Hotel|Wheelchair Accessible|Air Conditioning|Hotel Bar|Bathtub|Satisfactory Rating|Room Service|Luxury Hotel|Very Good Rating|Television|Business Hotel|Shower|Cot|Gym|Hairdryer|From 3 Stars|Good Rating|Family Friendly|Desk|WiFi (Public Areas)|Express Check-In / Check-Out|Restaurant|Laundry Service|Ironing Board|Romantic|From 2 Stars|Business Centre|Conference Rooms|3 Star|Electric Kettle|Non-Smoking Rooms|Car Park|Fitness|Swimming Pool (Indoor)|Jacuzzi (Hotel)|Excellent Rating|Computer with Internet|Fridge|WiFi (Rooms)|Swimming Pool (Combined Filter)
1715969,Airport Shuttle|Safe (Hotel)|Telephone|Hotel|Reception (24/7)|Air Conditioning|Cable TV|Satisfactory Rating|Room Service|Luxury Hotel|Terrace (Hotel)|Television|Shower|Good Rating|Room Service (24/7)|WiFi (Public Areas)|Openable Windows|Restaurant|Laundry Service|Free WiFi (Combined)|Free WiFi (Rooms)|Car Park|Concierge|WiFi (Rooms)|1 Star|Free WiFi (Public Areas)
1717375,Wheelchair Accessible|Country Hotel|Satisfactory Rating|Very Good Rating|Good Rating|WiFi (Public Areas)|Openable Windows|Hostel|Bike Rental|Self Catering|Car Park|Jacuzzi (Hotel)|Excellent Rating|Computer with Internet|WiFi (Rooms)|Washing Machine|Central Heating
1717709,Cable TV|Satisfactory Rating|Terrace (Hotel)|Very Good Rating|Television|Shower|Microwave|Good Rating|WiFi (Public Areas)|Openable Windows|Ironing Board|Free WiFi (Combined)|Electric Kettle|House / Apartment|Bike Rental|Self Catering|Free WiFi (Rooms)|Non-Smoking Rooms|Excellent Rating|Fridge|WiFi (Rooms)|Free WiFi (Public Areas)
1718241,Telephone|Sitting Area (Rooms)|Country Hotel|Satisfactory Rating|Luxury Hotel|Very Good Rating|Television|Business Hotel|Guest House|Spa Hotel|Hairdryer|From 3 Stars|Good Rating|Family Friendly|Openable Windows|Restaurant|Free WiFi (Combined)|Romantic|Gay-friendly|From 2 Stars|Electric Kettle|Self Catering|Free WiFi (Rooms)|Car Park|Safe (Rooms)|Jacuzzi (Hotel)|Large Groups|Singles|Computer with Internet|Pet Friendly|WiFi (Rooms)|Lift|Central Heating
1718361,Satellite TV|Airport Shuttle|Telephone|Hotel|Sitting Area (Rooms)|Reception (24/7)|Air Conditioning|Satisfactory Rating|Room Service|Luxury Hotel|Television|Business Hotel|Shower|Hairdryer|Beach|From 3 Stars|Good Rating|Family Friendly|WiFi (Public Areas)|Openable Windows|Restaurant|Laundry Service|Ironing Board|Free WiFi (Combined)|Romantic|From 2 Stars|Conference Rooms|3 Star|Electric Kettle|Free WiFi (Rooms)|Fan|Flatscreen TV|Singles|Pet Friendly|WiFi (Rooms)|Free WiFi (Public Areas)|Lift
1723921,Telephone|Hotel|Hotel Bar|Satisfactory Rating|Hiking Trail|Terrace (Hotel)|Very Good Rating|Television|Shower|Good Rating|WiFi (Public Areas)|Openable Windows|Restaurant|Non-Smoking Rooms|Car Park|Flatscreen TV|Central Heating
1728059,Cosmetic Mirror|Safe (Hotel)|Telephone|Convenience Store|Sitting Area (Rooms)|Wheelchair Accessible|Air Conditioning|Teleprinter|Cable TV|Massage|Hotel Bar|Satisfactory Rating|Hiking Trail|Terrace (Hotel)|Very Good Rating|Television|Business Hotel|Guest House|Shower|Microwave|Cot|Gym|Hairdryer|Accessible Parking|Good Rating|Radio|Family Friendly|Desk|WiFi (Public Areas)|Openable Windows|Express Check-In / Check-Out|Bungalows|Laundry Service|Ironing Board|Romantic|Conference Rooms|Electric Kettle|Accessible Hotel|Bike Rental|Self Catering|Non-Smoking Rooms|Car Park|Concierge|Safe (Rooms)|Fan|Excellent Rating|Body Treatments|Computer with Internet|Fridge|WiFi (Rooms)|Central Heating
1729803,Satellite TV|Golf Course|Airport Shuttle|Safe (Hotel)|Hotel|Cable TV|Satisfactory Rating|Hiking Trail|Luxury Hotel|Terrace (Hotel)|Towels|Very Good Rating|Television|Shower|Hairdryer|Good Rating|Deck Chairs|WiFi (Public Areas)|Openable Windows|Express Check-In / Check-Out|Free WiFi (Combined)|Tennis Court|3 Star|Electric Kettle|Bike Rental|Free WiFi (Rooms)|Non-Smoking Rooms|Car Park|Safe (Rooms)|Computer with Internet|Pet Friendly|Fridge|WiFi (Rooms)|Free WiFi (Public Areas)|Central Heating
1735857,Satellite TV|Sitting Area (Rooms)|Air Conditioning|Satisfactory Rating|Very Good Rating|Television|Shower|Microwave|Good Rating|Deck Chairs|Balcony|WiFi (Public Areas)|Openable Windows|House / Apartment|Self Catering|Car Park|Fridge|WiFi (Rooms)
1736495,Sailing|Diving|Cosmetic Mirror|Safe (Hotel)|Hotel|Sitting Area (Rooms)|Reception (24/7)|Air Conditioning|Hypoallergenic Rooms|Cable TV|Sun Umbrellas|Pool Table|Bathtub|Satisfactory Rating|Room Service|Hiking Trail|Luxury Hotel|Terrace (Hotel)|Very Good Rating|Television|Shower|Cot|Hairdryer|Beach|Good Rating|Organised Activities|Deck Chairs|Desk|WiFi (Public Areas)|Openable Windows|Express Check-In / Check-Out|Laundry Service|Free WiFi (Combined)|Electric Kettle|Bike Rental|Non-Smoking Rooms|Concierge|Safe (Rooms)|Pet Friendly|Fridge|Free WiFi (Public Areas)|Washing Machine|Central Heating
1745511,Safe (Hotel)|Telephone|Hotel|Reception (24/7)|Luxury Hotel|Television|Shower|WiFi (Public Areas)|Openable Windows|Free WiFi (Combined)|3 Star|Free WiFi (Rooms)|Non-Smoking Rooms|WiFi (Rooms)|Free WiFi (Public Areas)|Central Heating
1750515,Safe (Hotel)|Telephone|Hotel|Sitting Area (Rooms)|Reception (24/7)|Wheelchair Accessible|Air Conditioning|Hypoallergenic Rooms|Cable TV|Hotel Bar|Bathtub|Satisfactory Rating|Terrace (Hotel)|Very Good Rating|Television|Business Hotel|Shower|Hairdryer|From 3 Stars|Good Rating|Family Friendly|Desk|WiFi (Public Areas)|Openable Windows|Spa (Wellness Facility)|Design Hotel|Free WiFi (Combined)|From 2 Stars|Conference Rooms|3 Star|Free WiFi (Rooms)|Non-Smoking Rooms|Car Park|Large Groups|WiFi (Rooms)|Free WiFi (Public Areas)|Lift|Central Heating
1755567,Golf Course|Country Hotel|Hotel Bar|Satisfactory Rating|Hiking Trail|Terrace (Hotel)|Television|Business Hotel|Shower|From 3 Stars|Family Friendly|Bed & Breakfast|Desk|WiFi (Public Areas)|Openable Windows|Restaurant|Free WiFi (Combined)|Tennis Court|Romantic|From 2 Stars|Electric Kettle|Bike Rental|Free WiFi (Rooms)|Non-Smoking Rooms|Car Park|Singles|WiFi (Rooms)|Central Heating
1763765,Airport Shuttle|Satisfactory Rating|Television|Shower|Hairdryer|Nightclub|Radio|Bed & Breakfast|Desk|WiFi (Public Areas)|Openable Windows|Express Check-In / Check-Out|Ironing Board|Free WiFi (Combined)|Electric Kettle|Free WiFi (Rooms)|Non-Smoking Rooms|Car Park|Concierge|Computer with Internet|WiFi (Rooms)|Free WiFi (Public Areas)|Lift
1766051,Safe (Hotel)|Hotel|Reception (24/7)|Shooting Sports|Cable TV|Satisfactory Rating|Room Service|Luxury Hotel|Terrace (Hotel)|Television|Business Hotel|Shower|Ski Resort|From 3 Stars|Convention Hotel|Good Rating|From 4 Stars|Family Friendly|Room Service (24/7)|Balcony|Restaurant|Free WiFi (Combined)|Gay-friendly|From 2 Stars|Conference Rooms|3 Star|Free WiFi (Rooms)|Non-Smoking Rooms|Car Park|Honeymoon|Large Groups|Singles|Computer with Internet|WiFi (Rooms)|Central Heating
1769873,Satellite TV|Telephone|Air Conditioning|Cable TV|Massage|Hotel Bar|Satisfactory Rating|Terrace (Hotel)|Television|Shower|Microwave|Swimming Pool (Outdoor)|Hairdryer|Beach|Good Rating|Table Tennis|Deck Chairs|Family Friendly|WiFi (Public Areas)|Openable Windows|Laundry Service|Ironing Board|Free WiFi (Combined)|Sauna|Electric Kettle|Self Catering|Free WiFi (Rooms)|Non-Smoking Rooms|Playground|Car Park|Safe (Rooms)|Fan|Jacuzzi (Hotel)|Fridge|WiFi (Rooms)|Serviced Apartment|Swimming Pool (Combined Filter)|Free WiFi (Public Areas)|Washing Machine|Central Heating
1770787,Satellite TV|On-Site Boutique Shopping|Sun Umbrellas|Bathtub|Satisfactory Rating|Terrace (Hotel)|Very Good Rating|Television|Shower|Cot|Hairdryer|Good Rating|Bed & Breakfast|Desk|WiFi (Public Areas)|Openable Windows|Electric Kettle|Car Park|Excellent Rating|Pet Friendly|WiFi (Rooms)|Central Heating
1771487,Safe (Hotel)|Hotel|Air Conditioning|Bathtub|Satisfactory Rating|Luxury Hotel|Very Good Rating|Television|Business Hotel|Shower|Steam Room|From 3 Stars|Good Rating|Family Friendly|WiFi (Public Areas)|Spa (Wellness Facility)|Restaurant|Free WiFi (Combined)|From 2 Stars|3 Star|Electric Kettle|Free WiFi (Rooms)|Non-Smoking Rooms|Car Park|Safe (Rooms)|Jacuzzi (Hotel)|Computer with Internet|Fridge|WiFi (Rooms)|Free WiFi (Public Areas)|Lift|Central Heating
1771961,Sailing|Hotel|Air Conditioning|Sun Umbrellas|Massage|Bathtub|Satisfactory Rating|Hiking Trail|Luxury Hotel|Terrace (Hotel)|Very Good Rating|Television|Shower|Swimming Pool (Outdoor)|Cot|Hairdryer|Good Rating|Table Tennis|Deck Chairs|Desk|WiFi (Public Areas)|Openable Windows|Restaurant|Design Hotel|Free WiFi (Combined)|Tennis Court|Bowling|Electric Kettle|Bike Rental|Free WiFi (Rooms)|Non-Smoking Rooms|Car Park|Fitness|Flatscreen TV|Pet Friendly|Volleyball|WiFi (Rooms)|Swimming Pool (Combined Filter)|Free WiFi (Public Areas)|Lift|Central Heating
1773721,Telephone|Hotel|Reception (24/7)|Wheelchair Accessible|Air Conditioning|Cable TV|Swimming Pool (Bar)|Sun Umbrellas|Hotel Bar|Satisfactory Rating|Room Service|Hiking Trail|Luxury Hotel|Terrace (Hotel)|Towels|Very Good Rating|Television|Business Hotel|Shower|Swimming Pool (Outdoor)|Gym|Hairdryer|Beach|From 3 Stars|Convention Hotel|Good Rating|Radio|4 Star|From 4 Stars|Deck Chairs|Family Friendly|Room Service (24/7)|Desk|Tennis Court (Indoor)|WiFi (Public Areas)|Surfing|Restaurant|Laundry Service|Free WiFi (Combined)|Tennis Court|From 2 Stars|Business Centre|Conference Rooms|Porter|Free WiFi (Rooms)|Non-Smoking Rooms|Car Park|Concierge|Safe (Rooms)|Fitness|Hairdresser|Excellent Rating|Computer with Internet|Pet Friendly|Volleyball|WiFi (Rooms)|Swimming Pool (Combined Filter)|Free WiFi (Public Areas)|Washing Machine|Lift
1774461,Satellite TV|Telephone|Hotel|Sitting Area (Rooms)|Air Conditioning|Cable TV|Swimming Pool (Bar)|Sun Umbrellas|Hotel Bar|Bathtub|Satisfactory Rating|Luxury Hotel|Television|Business Hotel|Shower|Swimming Pool (Outdoor)|Beach|From 3 Stars|Good Rating|From 4 Stars|Deck Chairs|Family Friendly|WiFi (Public Areas)|Free WiFi (Combined)|From 2 Stars|3 Star|Free WiFi (Rooms)|Pet Friendly|WiFi (Rooms)|Swimming Pool (Combined Filter)|Free WiFi (Public Areas)
1774997,Satellite TV|Airport Shuttle|Diving|Safe (Hotel)|Sitting Area (Rooms)|Reception (24/7)|Wheelchair Accessible|Air Conditioning|Massage|Hotel Bar|Bathtub|Satisfactory Rating|Room Service|Luxury Hotel|Theme Hotel|Terrace (Hotel)|Television|Business Hotel|Guest House|Direct beach access|Nightclub|Beach|From 3 Stars|Organised Activities|WiFi (Public Areas)|Openable Windows|Restaurant|Laundry Service|Free WiFi (Combined)|From 2 Stars|Business Centre|Non-Smoking Rooms|Car Park|Concierge|Safe (Rooms)|Jacuzzi (Hotel)|Singles|Childcare|Computer with Internet|Free WiFi (Public Areas)|Lift
